"CLAVE","CVE_GEOEST","INDICE","NOM_LOC","NOM_MUN","CAT_POLI","ORI_MODIF"
"35","010010129","14","Granja el Carmen","Aguascalientes","Indefinida","Censo de 2000."
"35","010010129","15","Granja el Carmen","Aguascalientes","Indefinida","Conteo de 2005."
"35","010010129","16","","","","Localidad no habitada."
"35","010010129","17","El Carmen [Granja]","Aguascalientes","Indefinida","Censo de 2010."
"35","010010129","18","","","","Localidad no habitada."
"36","010010130","1","El Carrizo","Aguascalientes","Rancho","Censo de 1950."
"36","010010130","2","El Carrizo","Aguascalientes","Rancho","Censo de 1960."
"36","010010130","3","El Carrizo","Aguascalientes","Rancho","Censo de 1970."
"36","010010130","4","El Carrizo","Aguascalientes","Rancho","Censo de 1980."
"36","010010130","5","El Carrizo","Aguascalientes","Indefinida","Censo de 1990."
"36","010010130","6","","","","Baja de la localidad."
"37","010010131","1","Casa Blanca","Aguascalientes","Rancho","Censo de 1921."
"37","010010131","2","Casa Blanca","Aguascalientes","Rancho","Censo de 1930."
"37","010010131","3","Casa Blanca","Aguascalientes","Rancho","Censo de 1940."
"37","010010131","4","Casa Blanca","Aguascalientes","Rancho","Censo de 1950."
"37","010010131","5","Casa Blanca","Aguascalientes","Rancho","Censo de 1960."
"37","010010131","6","La Casa Blanca","Aguascalientes","Rancho","Censo de 1970."
"37","010010131","7","La Casa Blanca","Aguascalientes","Rancho","Censo de 1980."
"37","010010131","8","La Casa Blanca (Casa Blanca)","Aguascalientes","Indefinida","Censo de 1990."
"37","010010131","9","","","","Localidad con una vivienda."
"37","010010131","10","Casa Blanca","Aguascalientes","Indefinida","Conteo de 1995."
"37","010010131","11","","","","Baja de la localidad."
"38","010010132","1","La Casita","Aguascalientes","Rancho","Censo de 1940."
"38","010010132","2","La Casita","Aguascalientes","Rancho","Censo de 1950."
"38","010010132","3","La Casita","Aguascalientes","Rancho","Censo de 1960."
"38","010010132","4","La Casita","Aguascalientes","Granja","Censo de 1970."
"38","010010132","5","La Casita","Aguascalientes","Granja","Censo de 1980."
"38","010010132","6","La Casita","Aguascalientes","Indefinida","Censo de 1990."
"38","010010132","7","La Casita","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"38","010010132","8","","","","Pasa al municipio San Francisco de los Romo 011 con clave 0010."
"38","010010132","9","La Casita","Aguascalientes","Indefinida","Conteo de 1995."
"38","010010132","10","","","","Baja de la localidad."
"39","010010133","1","La Casita","Aguascalientes","Rancho","Censo de 1940."
"39","010010133","2","La Casita","Aguascalientes","Rancho","Censo de 1950."
"39","010010133","3","La Casita","Aguascalientes","Rancho","Censo de 1960."
"39","010010133","4","Las Casitas","Aguascalientes","Rancho","Censo de 1970."
"39","010010133","5","","","","Cambio de nombre de la localidad."
"39","010010133","6","Las Casitas","Aguascalientes","Rancho","Censo de 1980."
"39","010010133","7","","","","Baja de la localidad."
"40","010010134","1","La Cebada","Aguascalientes","Rancho","Censo de 1970."
"40","010010134","2","La Cebada","Aguascalientes","Rancho","Censo de 1980."
"40","010010134","3","","","","Baja de la localidad."
"41","010010135","1","El Cedazo","Aguascalientes","Ejido","Censo de 1970."
"41","010010135","2","El Cedazo","Aguascalientes","Ejido","Censo de 1980."
"41","010010135","3","El Cedazo (Cedazo de San Antonio)","Aguascalientes","Indefinida","Censo de 1990."
"41","010010135","4","El Cedazo (Cedazo de San Antonio)","Aguascalientes","Indefinida","Conteo de 1995."
"41","010010135","5","El Cedazo (Cedazo de San Antonio)","Aguascalientes","Indefinida","Censo de 2000."
"41","010010135","6","El Cedazo (Cedazo de San Antonio)","Aguascalientes","Indefinida","Conteo de 2005."
"41","010010135","7","El Cedazo (Cedazo de San Antonio)","Aguascalientes","Indefinida","Censo de 2010."
"42","010010136","1","El Cedazo","Aguascalientes","Rancho","Censo de 1970."
"42","010010136","2","El Cedazo","Aguascalientes","Rancho","Censo de 1980."
"42","010010136","3","","","","Baja de la localidad."
"43","010010137","1","El Centavo","Aguascalientes","Rancho","Censo de 1970."
"43","010010137","2","El Centavo","Aguascalientes","Rancho","Censo de 1980."
"43","010010137","3","","","","Baja de la localidad."
"44","010010138","1","Centro de Arriba","Aguascalientes","Ejido","Censo de 1950."
"44","010010138","2","Centro de Arriba","Aguascalientes","Ejido","Censo de 1960."
"44","010010138","3","Centro de Arriba","Aguascalientes","Ejido","Censo de 1970."
"44","010010138","4","Centro de Arriba (El Taray)","Aguascalientes","Ejido","Censo de 1980."
"44","010010138","5","Centro de Arriba (El Taray)","Aguascalientes","Indefinida","Censo de 1990."
"44","010010138","6","Centro de Arriba (El Taray)","Aguascalientes","Indefinida","Conteo de 1995."
"44","010010138","7","Centro de Arriba (El Taray)","Aguascalientes","Indefinida","Censo de 2000."
"44","010010138","8","Centro de Arriba (El Taray)","Aguascalientes","Indefinida","Conteo de 2005."
"44","010010138","9","Centro de Arriba (El Taray)","Aguascalientes","Indefinida","Censo de 2010."
"45","010010139","1","Cieneguilla","Aguascalientes","Ejido","Censo de 1940."
"45","010010139","2","","","","Localidad no habitada."
"45","010010139","3","Cieneguilla","Aguascalientes","Ejido","Censo de 1950."
"45","010010139","4","Cieneguilla","Aguascalientes","Ejido","Censo de 1960."
"45","010010139","5","Cieneguilla","Aguascalientes","Ejido","Censo de 1970."
"45","010010139","6","Cieneguilla","Aguascalientes","Ejido","Censo de 1980."
"45","010010139","7","Cieneguilla (La Lumbrera)","Aguascalientes","Indefinida","Censo de 1990."
"45","010010139","8","Cieneguilla (La Lumbrera)","Aguascalientes","Indefinida","Conteo de 1995."
"45","010010139","9","Cieneguilla (La Lumbrera)","Aguascalientes","Indefinida","Censo de 2000."
"45","010010139","10","Cieneguilla (La Lumbrera)","Aguascalientes","Indefinida","Conteo de 2005."
"45","010010139","11","Cieneguilla (La Lumbrera)","Aguascalientes","Indefinida","Censo de 2010."
"46","010010140","1","Cieneguilla","Aguascalientes","Hacienda","Censo de 1900."
"46","010010140","2","Cieneguilla","Aguascalientes","Hacienda","Censo de 1910."
"46","010010140","3","Cieneguilla","Aguascalientes","Hacienda","Censo de 1921."
"46","010010140","4","Cieneguilla","Aguascalientes","Hacienda","Censo de 1930."
"46","010010140","5","Cieneguilla","Aguascalientes","Hacienda","Censo de 1940."
"46","010010140","6","Cieneguilla","Aguascalientes","Hacienda","Censo de 1950."
"46","010010140","7","Cieneguilla","Aguascalientes","Hacienda","Censo de 1960."
"46","010010140","8","Cieneguilla","Aguascalientes","Hacienda","Censo de 1970."
"46","010010140","9","Cieneguilla","Aguascalientes","Hacienda","Censo de 1980."
"46","010010140","10","","","","Baja de la localidad."
"47","010010141","1","Cobos","Aguascalientes","Rancho","Censo de 1900."
"47","010010141","2","Cobos","Aguascalientes","Rancho","Censo de 1910."
"47","010010141","3","Cobos","Aguascalientes","Rancho","Censo de 1921."
"47","010010141","4","Cobos","Aguascalientes","Rancho","Censo de 1930."
"47","010010141","5","Cobos","Aguascalientes","Rancho","Censo de 1940."
"47","010010141","6","Cobos","Aguascalientes","Rancho","Censo de 1950."
"47","010010141","7","","","","Localidad no habitada."
"47","010010141","8","Cobos","Aguascalientes","Rancho","Censo de 1960."
"47","010010141","9","","","","Localidad no habitada."
"47","010010141","10","Cobos","Aguascalientes","Rancho","Censo de 1970."
"47","010010141","11","Cobos","Aguascalientes","Rancho","Censo de 1980."
"47","010010141","12","Cobos","Aguascalientes","Indefinida","Censo de 1990."
"47","010010141","13","","","","Localidad con dos viviendas."
"47","010010141","14","Cobos","Aguascalientes","Indefinida","Conteo de 1995."
"47","010010141","15","Cobos","Aguascalientes","Indefinida","Censo de 2000."
"47","010010141","16","Cobos","Aguascalientes","Indefinida","Conteo de 2005."
"47","010010141","17","Cobos","Aguascalientes","Indefinida","Censo de 2010."
"48","010010142","1","Coco","Aguascalientes","Granja","Censo de 1970."
"48","010010142","2","Coco","Aguascalientes","Granja","Censo de 1980."
"48","010010142","3","El Socorro","Aguascalientes","Indefinida","Censo de 1990."
"48","010010142","4","","","","Cambio de nombre de la localidad."
"48","010010142","5","El Socorro","Aguascalientes","Indefinida","Conteo de 1995."
"48","010010142","6","","","","Baja de la localidad."
"49","010010143","1","Codo","Aguascalientes","Rancho","Censo de 1900."
"49","010010143","2","Codo","Aguascalientes","Rancho","Censo de 1910."
"49","010010143","3","El Codo","Aguascalientes","Rancho","Censo de 1921."
"49","010010143","4","El Codo","Aguascalientes","Rancho","Censo de 1930."
"49","010010143","5","El Codo","Aguascalientes","Rancho","Censo de 1940."
"49","010010143","6","El Codo","Aguascalientes","Rancho","Censo de 1950."
"49","010010143","7","El Codo","Aguascalientes","Rancho","Censo de 1960."
"49","010010143","8","El Codo","Aguascalientes","Rancho","Censo de 1970."
"49","010010143","9","El Codo","Aguascalientes","Rancho","Censo de 1980."
"49","010010143","10","El Codo","Aguascalientes","Indefinida","Censo de 1990."
"49","010010143","11","El Codo","Aguascalientes","Indefinida","Conteo de 1995."
"49","010010143","12","","","","Baja de la localidad."
"49","010010143","13","","","","Pertenece al Estado de Jalisco 14."
"50","010010144","1","El Colorado","Aguascalientes","Ejido","Censo de 1940."
"50","010010144","2","El Colorado","Aguascalientes","Ejido","Censo de 1950."
"50","010010144","3","El Colorado","Aguascalientes","Ejido","Censo de 1960."
"50","010010144","4","El Colorado","Aguascalientes","Ejido","Censo de 1970."
"50","010010144","5","La Colorada (El Soyatal)","Aguascalientes","Ejido","Censo de 1980."
"50","010010144","6","","","","Cambio de nombre de la localidad."
"50","010010144","7","El Colorado (El Soyatal)","Aguascalientes","Indefinida","Censo de 1990."
"50","010010144","8","","","","Cambio de nombre de la localidad."
"50","010010144","9","El Colorado (El Soyatal)","Aguascalientes","Indefinida","Conteo de 1995."
"50","010010144","10","El Colorado (El Soyatal)","Aguascalientes","Indefinida","Censo de 2000."
"50","010010144","11","El Colorado (El Soyatal)","Aguascalientes","Indefinida","Conteo de 2005."
"50","010010144","12","El Colorado (El Soyatal)","Aguascalientes","Indefinida","Censo de 2010."
"51","010010145","1","Concepción","Aguascalientes","Rancho","Censo de 1900."
"51","010010145","2","Concepción","Aguascalientes","Rancho","Censo de 1910."
"51","010010145","3","La Concepción","Aguascalientes","Rancho","Censo de 1921."
"51","010010145","4","La Concepción (La Concepción de la Tinaja)","Aguascalientes","Rancho","Censo de 1930."
"51","010010145","5","La Concepción de la Tinaja","Aguascalientes","Rancho","Censo de 1940."
"51","010010145","6","","","","Cambio de nombre de la localidad."
"51","010010145","7","La Concepción","Aguascalientes","Ejido","Censo de 1950."
"51","010010145","8","","","","Cambio de nombre de la localidad."
"51","010010145","9","","","","Cambio de categoría política."
"51","010010145","10","La Concepción","Aguascalientes","Ejido","Censo de 1960."
"51","010010145","11","La Concepción","Aguascalientes","Ejido","Censo de 1970."
"51","010010145","12","La Concepción","Aguascalientes","Ejido","Censo de 1980."
"51","010010145","13","La Concepción","Aguascalientes","Indefinida","Censo de 1990."
"51","010010145","14","","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"51","010010145","15","","","","Pasa al municipio San Francisco de los Romo 011 con clave 0012."
"51","010010145","16","La Concepción","Aguascalientes","Indefinida","Conteo de 1995."
"51","010010145","17","","","","Baja de la localidad."
"52","010010146","1","Conejal","Aguascalientes","Rancho","Censo de 1900."
"52","010010146","2","Conejal","Aguascalientes","Rancho","Censo de 1910."
"52","010010146","3","Conejal","Aguascalientes","Rancho","Censo de 1930."
"52","010010146","4","","","","Localidad no habitada."
"52","010010146","5","Conejal","Aguascalientes","Rancho","Censo de 1940."
"52","010010146","6","Conejal","Aguascalientes","Ejido","Censo de 1950."
"52","010010146","7","Conejal","Aguascalientes","Ejido","Censo de 1960."
"52","010010146","8","El Conejal","Aguascalientes","Ejido","Censo de 1970."
"52","010010146","9","El Conejal","Aguascalientes","Ejido","Censo de 1980."
"52","010010146","10","El Conejal","Aguascalientes","Indefinida","Censo de 1990."
"52","010010146","11","El Conejal","Aguascalientes","Indefinida","Conteo de 1995."
"52","010010146","12","El Conejal","Aguascalientes","Indefinida","Censo de 2000."
"52","010010146","13","El Conejal","Aguascalientes","Indefinida","Conteo de 2005."
"52","010010146","14","El Conejal","Aguascalientes","Indefinida","Censo de 2010."
"53","010010147","1","El Conito","Aguascalientes","Rancho","Censo de 1950."
"53","010010147","2","El Conito","Aguascalientes","Rancho","Censo de 1960."
"53","010010147","3","","","","Localidad no habitada."
"53","010010147","4","El Conito","Aguascalientes","Rancho","Censo de 1970."
"53","010010147","5","El Conito","Aguascalientes","Rancho","Censo de 1980."
"53","010010147","6","","","","Baja de la localidad."
"54","010010148","1","Conos (San Salvador)","Aguascalientes","Rancho","Censo de 1910."
"54","010010148","2","Conos (San Salvador)","Aguascalientes","Rancho","Censo de 1930."
"54","010010148","3","Conos (San Salvador)","Aguascalientes","Rancho","Censo de 1940."
"54","010010148","4","Conos (San Salvador)","Aguascalientes","Ejido","Censo de 1950."
"54","010010148","5","Los Conos","Aguascalientes","Ejido","Censo de 1960."
"54","010010148","6","Conos (San Salvador)","Aguascalientes","Ejido","Censo de 1970."
"54","010010148","7","Los Conos","Aguascalientes","Ejido","Censo de 1980."
"54","010010148","8","Los Conos","Aguascalientes","Indefinida","Censo de 1990."
"54","010010148","9","Los Conos","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"54","010010148","10","","","","Pasa al municipio El Llano 010 con clave 0018."
"54","010010148","11","Los Conos","Aguascalientes","Indefinida","Conteo de 1995."
"54","010010148","12","","","","Baja de la localidad."
"55","010010149","1","El Consuelo","Aguascalientes","Rancho","Censo de 1940."
"55","010010149","2","El Consuelo","Aguascalientes","Rancho","Censo de 1950."
"55","010010149","3","El Consuelo","Aguascalientes","Rancho","Censo de 1960."
"55","010010149","4","El Consuelo","","","Localidad no habitada."
"55","010010149","5","El Consuelo","Aguascalientes","Rancho","Censo de 1970."
"55","010010149","6","El Consuelo","Aguascalientes","Rancho","Censo de 1980."
"55","010010149","7","El Consuelo","Aguascalientes","Indefinida","Censo de 1990."
"55","010010149","8","","","","Localidad no habitada."
"55","010010149","9","El Consuelo","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"55","010010149","10","","","","Pasa al municipio El Llano 010 con clave 0019."
"55","010010149","11","El Consuelo","Aguascalientes","Indefinida","Conteo de 1995."
"55","010010149","12","","","","Baja de la localidad."
"56","010010150","1","Copetillo","Aguascalientes","Rancho","Censo de 1900."
"56","010010150","2","Copetillo","Aguascalientes","Rancho","Censo de 1910."
"56","010010150","3","El Copetillo","Aguascalientes","Rancho","Censo de 1921."
"56","010010150","4","El Copetillo","Aguascalientes","Rancho","Censo de 1930."
"56","010010150","5","El Copetillo de Zoyatal","Aguascalientes","Rancho","Censo de 1940."
